feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Lachnospiraceae.bacterium.OF09.6	rec.TRT.combined	Placebo Good	0.114104855170464	0.0683627842621895	202	202	0.0966925025767445	0.479391310662671
Peptoniphilus.lacrimalis	rec.TRT.combined	Placebo Good	0.372653333401515	0.222730538127788	202	202	0.0979248753500774	0.479391310662671
Prevotella.sp..CAG.604	rec.TRT.combined	Placebo Good	0.207701255618157	0.12443849218843	202	202	0.0966925025762786	0.479391310662671
Prevotella.stercorea	rec.TRT.combined	Placebo Good	0.225383417742585	0.135032273082262	202	202	0.0966925025762904	0.479391310662671
Sutterella.sp..AM11.39	VE303	VE303	0.0711014197751465	0.0426935630110853	202	202	0.0981610778975945	0.479391310662671
Veillonella.infantium	rec.TRT.combined	Placebo Bad	-0.840969809787926	0.499183737140169	202	202	0.095978700123227	0.479391310662671
X.Clostridium..bolteae	VE303	VE303	0.187247640514668	0.112474837656758	202	202	0.0979638895199907	0.479391310662671
Proteobacteria.bacterium.CAG.139	rec.TRT.combined	Placebo Good	0.98409049627215	0.588272736111609	202	202	0.0984923983614286	0.47976967243067
Coprococcus.catus	rec.TRT.combined	Placebo Good	0.163021776728806	0.0984995883871351	202	202	0.0995146325004767	0.483502970246532
Dorea.sp..VE303.06	VE303	VE303	0.176897392767532	0.10686330821567	202	202	0.0997741327217098	0.483520797035978
Anaerotruncus.colihominis	VE303	VE303	0.126081151581029	0.0765431639069543	202	202	0.101374487008407	0.488301345604519
Dialister.invisus.CAG.218	Abx.group_joined	Vanco_Metro	-0.982800428644919	0.592571827625057	202	202	0.101535676625701	0.488301345604519
Robinsoniella.peoriensis	VE303	VE303	0.155762748428766	0.0945402266411262	202	202	0.101356127250038	0.488301345604519
Gemmiger.sp..An50	VE303	VE303	0.084929468319325	0.0516567037517574	202	202	0.102301137747274	0.490733884117636
Lactobacillus.pentosus	Abx.group_joined	Vanco_Metro	0.647022353292716	0.390652199630881	202	202	0.102848248619088	0.492109341493862
Fusicatenibacter.saccharivorans	rec.TRT.combined	VE303 Dosed Good	0.704620513482113	0.427966567659605	202	202	0.103318899430806	0.493112929101576
Citrobacter.farmeri	rec.TRT.combined	Placebo Bad	0.880193799630873	0.536202274999681	202	202	0.104398035584363	0.4970082802379
Intestinibacter.bartlettii	rec.TRT.combined	VE303 Dosed Good	1.08095388331801	0.659271344395234	202	202	0.104781125594651	0.497578711994698
Veillonella.parvula	Abx.group_joined	Vanco_Metro	1.27914507341776	0.778919216092822	202	202	0.105117128554488	0.497923240521258
Bifidobacterium.breve	rec.TRT.combined	VE303 Dosed Good	0.86591640468441	0.529931883353425	202	202	0.106020287683247	0.498453591346609
Lachnotalea.sp..AF33.28	Abx.group_joined	Vanco_Metro	-0.503479265796405	0.307640164871261	202	202	0.105991155434428	0.498453591346609
Selenomonas.sp..oral.taxon.149	Abx.group_joined	Vanco_Metro	0.671351655074676	0.409491985393829	202	202	0.105586803169947	0.498453591346609
Lactobacillus.salivarius	VE303	VE303	-0.2211613793883	0.136259385765109	202	202	0.106963302512506	0.501639309549968
Bacteroides.xylanisolvens	VE303	VE303	0.272078476271267	0.168074672526034	202	202	0.107672803478068	0.502533263600123
Roseburia.intestinalis.CAG.13	VE303	VE303	0.20529988939519	0.126886016671847	202	202	0.107685699342884	0.502533263600123
Absiella.unclassified.species	rec.TRT.combined	Placebo Good	0.201316991183237	0.124970585286033	202	202	0.108807468935554	0.503437445241662
Acidaminococcus.intestini.CAG.325	rec.TRT.combined	Placebo Good	0.741982519774155	0.457323775498755	202	202	0.10894492862637	0.503437445241662
Bacteroides.nordii	Abx.group_joined	Vanco_Metro	-0.199339586578575	0.122834616784998	202	202	0.108913545512302	0.503437445241662
Lactobacillus.reuteri	rec.TRT.combined	VE303 Dosed Good	-0.754967270012921	0.465120776330945	202	202	0.10885530361574	0.503437445241662
Eisenbergiella.tayi	rec.TRT.combined	VE303 Dosed Good	0.240431191444959	0.148602337457838	202	202	0.109304385141499	0.503866555896177
Blautia.obeum	VE303	VE303	0.224272764043902	0.140066219692871	202	202	0.111373104390333	0.510910600237209
Clostridium.symbiosum	Abx.group_joined	Vanco_Metro	-0.83470068895705	0.517698903792626	202	202	0.111360749655723	0.510910600237209
Lachnospiraceae.bacterium.AM25.17	rec.TRT.combined	Placebo Bad	1.07364483744781	0.667487129056917	202	202	0.111984069727252	0.512469471633187
Eisenbergiella.tayi	VE303	VE303	0.0787254457984657	0.0493755977032517	202	202	0.112742194639666	0.514692627702823
Clostridia.bacterium.UC5.1.2G4	rec.TRT.combined	Placebo Bad	0.938311118574343	0.587419845943263	202	202	0.113681231746983	0.516484442312015
Ruminococcus.bicirculans	VE303	VE303	0.0789138853230027	0.0496126411116169	202	202	0.113529100983127	0.516484442312015
Bifidobacterium.scardovii	VE303	VE303	0.152161363485835	0.0957282192241855	202	202	0.114068760312633	0.517002294942147
Campylobacter.curvus	rec.TRT.combined	VE303 Dosed Good	-1.13736853123377	0.714563406565226	202	202	0.115587554925273	0.521941550969207
Roseburia.intestinalis	Abx.group_joined	Vanco_Metro	-0.814208473883283	0.511378096882457	202	202	0.115710851775713	0.521941550969207
Dialister.invisus	rec.TRT.combined	Placebo Bad	1.55845079654502	0.981894549687155	202	202	0.116603775632483	0.522846169006345
Klebsiella.variicola	rec.TRT.combined	Placebo Good	1.12819189012626	0.712663266164619	202	202	0.117017952110944	0.522846169006345
Lactobacillus.oris	rec.TRT.combined	Placebo Bad	0.508047819694824	0.32033442976618	202	202	0.116548797148023	0.522846169006345
Roseburia.faecis	Abx.group_joined	Vanco_Metro	-0.507320928583304	0.319509659434888	202	202	0.116806062832769	0.522846169006345
Flavonifractor.sp..VE303.08	Abx.group_joined	Vanco_Metro	0.697532958558007	0.440134328781491	202	202	0.11751063945964	0.523809218346035
Bacteroides.fragilis	rec.TRT.combined	VE303 Dosed Good	1.04131496616084	0.662057816149068	202	202	0.119748790214779	0.526682281896073
Clostridium.sp..AT4	Abx.group_joined	Vanco_Metro	-0.300914642221688	0.191015272805533	202	202	0.119393526507275	0.526682281896073
Enterococcus.gallinarum	rec.TRT.combined	VE303 Dosed Good	0.579362598507488	0.367849433772875	202	202	0.118988840414116	0.526682281896073
Lachnospiraceae.bacterium.5_1_57FAA	VE303	VE303	0.0887656966899796	0.0567121562735294	202	202	0.119827185828207	0.526682281896073
Oscillospiraceae.bacterium.VE202.24	VE303	VE303	0.109928011760386	0.0701995773544783	202	202	0.119461040007392	0.526682281896073
Roseburia.inulinivorans	Abx.group_joined	Vanco_Metro	-0.407626607559124	0.258030329190303	202	202	0.118602590594661	0.526682281896073
Bacteroides.xylanisolvens	Abx.group_joined	Vanco_Metro	-0.946003762306557	0.602273529107185	202	202	0.12088705091643	0.530107949494322
Desulfovibrio.desulfuricans	rec.TRT.combined	Placebo Good	0.823594105738088	0.527522301052361	202	202	0.12261068694685	0.532722295010454
Faecalimonas.umbilicata	VE303	VE303	0.151440708874382	0.097461611615878	202	202	0.122371224933163	0.532722295010454
Lachnoclostridium.sp..HF18	rec.TRT.combined	Placebo Good	0.449263392345714	0.289727473076316	202	202	0.122600841483994	0.532722295010454
Roseburia.sp..CAG.303	rec.TRT.combined	Placebo Good	0.54682819691644	0.350416204537821	202	202	0.122334177018653	0.532722295010454
Bifidobacterium.dentium	rec.TRT.combined	Placebo Good	1.51133190475251	0.970843419123497	202	202	0.123298246357426	0.534480930310862
Clostridium.sp..chh4.2	rec.TRT.combined	VE303 Dosed Good	-0.307237262587957	0.197907927687698	202	202	0.124208854585737	0.534748827259779
Ruminococcus.sp..UNK.MGS.30	Abx.group_joined	Vanco_Metro	-0.453075369295382	0.29114204066819	202	202	0.12394489893028	0.534748827259779
Turicibacter.sanguinis	rec.TRT.combined	Placebo Bad	0.531301013256715	0.341895453260896	202	202	0.123735723927921	0.534748827259779
Clostridia.bacterium.UC5.1.1D10	VE303	VE303	0.108966278935814	0.0707323899691666	202	202	0.125945079553259	0.53634335495797
Clostridium.sp..CAG.167	VE303	VE303	0.0879124376336827	0.057055780315424	202	202	0.124974581051094	0.53634335495797
Fusobacterium.nucleatum	rec.TRT.combined	Placebo Bad	-1.93182572018288	1.24950870640131	202	202	0.12599812148219	0.53634335495797
Megasphaera.sp..UBA1696	rec.TRT.combined	Placebo Good	0.437613931693699	0.282542625143713	202	202	0.125848739336568	0.53634335495797
uncultured.Roseburia.sp.	VE303	VE303	0.067876871664289	0.0441096751005462	202	202	0.125616610808812	0.53634335495797
Eubacterium.sp..CAG.274	VE303	VE303	0.0559304970935623	0.0364139897504468	202	202	0.126659580479598	0.537947431699868
Akkermansia.muciniphila	VE303	VE303	0.192250445794063	0.125748255069948	202	202	0.12845600421486	0.538115868821942
Clostridium.unclassified.species	VE303	VE303	0.0904532318052195	0.0592372811518485	202	202	0.128585981514325	0.538115868821942
Dakarella.massiliensis	VE303	VE303	0.0937718436248279	0.0613335356248372	202	202	0.128692260691808	0.538115868821942
Enterococcus.faecalis	rec.TRT.combined	VE303 Dosed Good	-0.535796818802607	0.34865046751453	202	202	0.128073189856893	0.538115868821942
Escherichia.coli	rec.TRT.combined	Placebo Good	-2.12038497363695	1.37868868485623	202	202	0.128214717136426	0.538115868821942
Longibaculum.muris	rec.TRT.combined	VE303 Dosed Good	-0.280718809209181	0.182919264041151	202	202	0.128484824198067	0.538115868821942
Ruminococcus.sp..HK31	rec.TRT.combined	VE303 Dosed Good	0.484380509232359	0.314754813211432	202	202	0.127520186254031	0.538115868821942
Escherichia.marmotae	rec.TRT.combined	VE303 Dosed Good	-0.653230721072462	0.426289004683038	202	202	0.130175987045878	0.540667032043231
Firmicutes.bacterium.CAG.65_45_313	Abx.group_joined	Vanco_Metro	-0.1173644119174	0.077277444981886	202	202	0.130439127644594	0.540667032043231
Lactobacillus.pentosus	rec.TRT.combined	Placebo Good	-0.858048210234353	0.560935690386314	202	202	0.130761280074555	0.540667032043231
Proteus.vulgaris	rec.TRT.combined	Placebo Good	-0.493891778327035	0.322982926238617	202	202	0.130616199528584	0.540667032043231
Ruminococcaceae.bacterium.UBA1691	rec.TRT.combined	VE303 Dosed Good	-0.399412679613799	0.261737079286391	202	202	0.130654581668187	0.540667032043231
Turicibacter.sanguinis	rec.TRT.combined	Placebo Good	0.477360604764559	0.313183640150935	202	202	0.131018783426349	0.540667032043231
Streptococcus.anginosus	rec.TRT.combined	VE303 Dosed Good	0.662864761024791	0.435271058152292	202	202	0.132124941962903	0.544043878670778
Pediococcus.pentosaceus	rec.TRT.combined	VE303 Dosed Good	0.466449087313533	0.306985625901215	202	202	0.132663081953982	0.545072228028316
Clostridium.scindens	VE303	VE303	0.0795789385924983	0.0527516035779841	202	202	0.133641092984121	0.546713562207766
Pediococcus.pentosaceus	Abx.group_joined	Vanco_Metro	0.413189016389018	0.27225519066451	202	202	0.133490960374596	0.546713562207766
Clostridium.clostridioforme	rec.TRT.combined	VE303 Dosed Good	1.00706874671713	0.666196706940354	202	202	0.134351902085425	0.548434330327114
Bacteroides.caccae.CAG.21	rec.TRT.combined	Placebo Good	-0.22936111756631	0.150303681088054	202	202	0.134886320093733	0.549429191761109
Metakosakonia.massiliensis	VE303	VE303	0.00475907966702744	0.00316469902460306	202	202	0.13517732859067	0.549430432336273
Anaeroglobus.geminatus	Abx.group_joined	Vanco_Metro	-0.459491899652443	0.305863321277591	202	202	0.137541944191339	0.556262912205002
Anaeromassilibacillus.sp..An250	rec.TRT.combined	VE303 Dosed Good	0.532623293862031	0.355472917691226	202	202	0.137773955191414	0.556262912205002
Clostridium.cadaveris	Abx.group_joined	Vanco_Metro	0.327251922817934	0.218240306484056	202	202	0.13800487608718	0.556262912205002
Veillonella.parvula	rec.TRT.combined	Placebo Good	-1.69869016257501	1.13378016533522	202	202	0.138035611547167	0.556262912205002
Bacteroides.faecis	rec.TRT.combined	Placebo Good	0.722972432991297	0.484224522731731	202	202	0.139453106218861	0.558300138383885
Eubacterium.sp..CAG.115	VE303	VE303	0.0799701467006179	0.0539076379476867	202	202	0.139722733045279	0.558300138383885
Fusobacterium.sp..VE800.01	VE303	VE303	-0.0656213028442178	0.0440974735349896	202	202	0.139128829350981	0.558300138383885
Lactobacillus.paracasei	rec.TRT.combined	Placebo Good	-0.893955530674481	0.598158802865703	202	202	0.139217285384232	0.558300138383885
Blautia.sp..An249	rec.TRT.combined	Placebo Good	0.335938420417104	0.22575467933332	202	202	0.140067575560294	0.558497294955602
Anaerotignum.lactatifermentans	rec.TRT.combined	Placebo Good	0.879885242170236	0.594147367231234	202	202	0.142539002418115	0.558776342144065
Clostridia.bacterium.UC5.1.1D4	rec.TRT.combined	Placebo Good	0.80567447171947	0.545464818905373	202	202	0.143094047406205	0.558776342144065
Clostridiales.bacterium	VE303	VE303	0.0889323407675988	0.0601053625392499	202	202	0.140904574965734	0.558776342144065
Intestinimonas.massiliensis	VE303	VE303	0.118347152262587	0.0803794164846287	202	202	0.142528582777914	0.558776342144065
Lactobacillus.vaginalis	Abx.group_joined	Vanco_Metro	-0.391488378683354	0.264165963794015	202	202	0.142658669865421	0.558776342144065
Peptoniphilus.lacrimalis	VE303	VE303	-0.0660239694410001	0.0448436478580856	202	202	0.143006505564404	0.558776342144065
Roseburia.intestinalis.CAG.13	Abx.group_joined	Vanco_Metro	-0.57136093441323	0.38534237530542	202	202	0.142444457960224	0.558776342144065
Veillonella.parvula	rec.TRT.combined	VE303 Dosed Good	-1.32427335612637	0.894397120647813	202	202	0.142699902915118	0.558776342144065
Veillonella.tobetsuensis	Abx.group_joined	Vanco_Metro	0.332238198414017	0.224211886981587	202	202	0.142776904580777	0.558776342144065
X.Clostridium..scindens	VE303	VE303	0.118704588261987	0.0804313171493326	202	202	0.142140922930776	0.558776342144065
X.Clostridium..bolteae	rec.TRT.combined	VE303 Dosed Good	0.574663496627711	0.389217382772413	202	202	0.143598778140971	0.559591114817394
Eubacterium.eligens	rec.TRT.combined	VE303 Dosed Good	0.398774674307543	0.272045118082674	202	202	0.144294251371699	0.56099405549932
Paenibacillus.thiaminolyticus	VE303	VE303	-0.0757036448994449	0.0516049180352115	202	202	0.144552436522841	0.56099405549932
Blautia.sp..HK34	Abx.group_joined	Vanco_Metro	-0.555022952914632	0.376744075172217	202	202	0.145543562133121	0.563062285972838
Lactobacillus.fermentum	Abx.group_joined	Vanco_Metro	-0.953982766287637	0.648209756490319	202	202	0.145681194624718	0.563062285972838
Bifidobacterium.catenulatum	VE303	VE303	0.019425330951195	0.0133232031086712	202	202	0.146596034050821	0.563143301536691
Clostridium.clostridioforme.CAG.132	rec.TRT.combined	VE303 Dosed Good	-0.433886851419105	0.295691083354091	202	202	0.146402483079743	0.563143301536691
Lachnoclostridium.sp..HF18	rec.TRT.combined	Placebo Bad	0.461204149723349	0.316387205225458	202	202	0.146517961788849	0.563143301536691
Merdimonas.faecis	Abx.group_joined	Vanco_Metro	-0.342059629483223	0.233065334439615	202	202	0.146953366476014	0.563370918133198
Bacteroides.sp..HK21	rec.TRT.combined	Placebo Good	-0.325146775765124	0.221521280907517	202	202	0.148182650409876	0.566933622013494
Fusobacterium.nucleatum	rec.TRT.combined	VE303 Dosed Good	-1.31702612579199	0.903061869043564	202	202	0.148712343118447	0.567810764634069
Anaeroglobus.geminatus	rec.TRT.combined	Placebo Good	0.644755332830728	0.445595742088075	202	202	0.151789308902961	0.577249509776971
Clostridia.bacterium.UC5.1.1F8	rec.TRT.combined	Placebo Bad	-0.561057864112513	0.388493815405528	202	202	0.152209269469658	0.577249509776971
Ruminococcus.sp..AM42.11	rec.TRT.combined	Placebo Good	0.684450880113454	0.474201160152496	202	202	0.152406087501962	0.577249509776971
X.Clostridium..citroniae	rec.TRT.combined	VE303 Dosed Good	0.64650976292719	0.447280662159213	202	202	0.151939244440395	0.577249509776971
Bacteroides.xylanisolvens	rec.TRT.combined	Placebo Bad	1.37912400315205	0.956003000141012	202	202	0.153075212122199	0.57816097735565
Fusobacterium.nucleatum	rec.TRT.combined	Placebo Good	-1.65132359498197	1.14578233185927	202	202	0.153417237299458	0.57816097735565
Streptococcus.mutans	rec.TRT.combined	Placebo Good	0.635459450729754	0.440679288252575	202	202	0.153564450070125	0.57816097735565
Veillonella.dispar	VE303	VE303	-0.300943236653284	0.21007359037395	202	202	0.154020840195256	0.578726417433466
Veillonella.seminalis	rec.TRT.combined	VE303 Dosed Good	0.772785529357961	0.537187627829595	202	202	0.154344788764668	0.578792957867506
Absiella.sp..HF20_ig1	rec.TRT.combined	Placebo Good	0.891716823991474	0.621463403806096	202	202	0.154827077016406	0.579047617427085
Blautia.obeum	rec.TRT.combined	VE303 Dosed Good	0.731242713491352	0.509680964759283	202	202	0.155025446782066	0.579047617427085
Bacteroides.massiliensis	Abx.group_joined	Vanco_Metro	-0.429555942307652	0.172824168726462	202	202	0.155670907677233	0.580134239970196
Parasutterella.excrementihominis	Abx.group_joined	Vanco_Metro	-0.983253786096086	0.685495076936309	202	202	0.155930261325322	0.580134239970196
Ruminococcus.sp..HK31	rec.TRT.combined	Placebo Good	0.573203664744139	0.401041119571498	202	202	0.156392003731199	0.580709011889912
Blautia.sp..VE303.05	rec.TRT.combined	VE303 Dosed Good	0.800000667357604	0.560074898583758	202	202	0.156995035838283	0.581805132812459
Desulfovibrio.sp..Zagget14	VE303	VE303	-0.0189689374033015	0.0133850472011898	202	202	0.158921461836694	0.587711740183209
Selenomonas.sp..oral.taxon.149	VE303	VE303	-0.12234802972178	0.0864386231822653	202	202	0.159210799457039	0.587711740183209
Dialister.invisus.CAG.218	rec.TRT.combined	Placebo Bad	1.30036340629947	0.917317068718212	202	202	0.160294877567965	0.589411125687654
Odoribacter.splanchnicus	VE303	VE303	0.0662924362688376	0.0469411910927903	202	202	0.160232751171252	0.589411125687654
Clostridium.unclassified.species	Abx.group_joined	Vanco_Metro	0.190386591908684	0.134889942545879	202	202	0.162324196843783	0.594989099855596
Lactobacillus.oris	Abx.group_joined	Vanco_Metro	-0.287993271155073	0.20410532935333	202	202	0.162441468532004	0.594989099855596
Roseburia.inulinivorans.CAG.15	Abx.group_joined	Vanco_Metro	-0.321619555378217	0.228490520649563	202	202	0.163807230286007	0.598831073966254
Clostridiales.bacterium.Marseille.P2846	rec.TRT.combined	Placebo Good	0.287870463900151	0.205560985827033	202	202	0.164934410839103	0.600699491311555
Enterococcus.gallinarum	VE303	VE303	0.124459711521939	0.0892581811994809	202	202	0.165271817715348	0.600699491311555
Pediococcus.acidilactici	VE303	VE303	-0.165306418281843	0.118457718762769	202	202	0.165202889625329	0.600699491311555
Enterobacteriaceae.bacterium.9_2_54FAA	Abx.group_joined	Vanco_Metro	0.374092196411928	0.26717484799179	202	202	0.166123548386023	0.601481813121809
Lachnospiraceae.bacterium.OM02.31	VE303	VE303	0.0670291706738905	0.0481685369236526	202	202	0.165806384835545	0.601481813121809
Bacteroides.xylanisolvens	rec.TRT.combined	Placebo Good	1.2202241964437	0.877025995039794	202	202	0.168048047460295	0.606127499427401
Streptococcus.pasteurianus	VE303	VE303	0.0715273415307815	0.0516057625197648	202	202	0.167961650661226	0.606127499427401
Streptococcus.anginosus	Abx.group_joined	Vanco_Metro	-0.522756443254041	0.375894455237694	202	202	0.1692824877372	0.609416955853919
Lachnospiraceae.bacterium.CAG.25	rec.TRT.combined	Placebo Good	0.242917622420267	0.176880984370848	202	202	0.171215791466101	0.612874708088883
Lachnospiraceae.bacterium.TF09.5	VE303	VE303	0.0551780069059676	0.0401219133228952	202	202	0.170850266680742	0.612874708088883
shannon_diversity	rec.TRT.combined	VE303 Dosed Good	0.191191134563744	0.138081697201375	202	202	0.171156564757814	0.612874708088883
Bacteroides.caccae.CAG.21	rec.TRT.combined	Placebo Bad	-0.227492710416665	0.164095630514432	202	202	0.17326653563179	0.6178750044228
Gemmiger.formicilis	Abx.group_joined	Vanco_Metro	-0.291432806331998	0.211854825011354	202	202	0.173081418078392	0.6178750044228
Shigella.dysenteriae	VE303	VE303	-0.192115702872307	0.140585237777204	202	202	0.173680545346772	0.61818499191224
Haemophilus.parainfluenzae	rec.TRT.combined	Placebo Bad	0.873414053996303	0.639473831318635	202	202	0.175569322877459	0.623733120748867
Blautia.sp..HF21_ig1	rec.TRT.combined	VE303 Dosed Good	0.828137476653279	0.608917153304439	202	202	0.177393413499406	0.624345533545396
Firmicutes.bacterium.CAG.345	VE303	VE303	-0.0649723098889589	0.0479139609324941	202	202	0.177131717972423	0.624345533545396
Fusicatenibacter.saccharivorans	Abx.group_joined	Vanco_Metro	-0.493240928933931	0.361532801541919	202	202	0.176688525751325	0.624345533545396
Lachnospiraceae.bacterium.6_1_63FAA	VE303	VE303	0.135011991290727	0.0994195000534779	202	202	0.176235518593076	0.624345533545396
Roseburia.faecis	VE303	VE303	0.186550086658408	0.137672844765178	202	202	0.177196200664958	0.624345533545396
Clostridia.bacterium.UC5.1.2D9	VE303	VE303	0.104147255357108	0.0770768227617685	202	202	0.178385775811922	0.626188751885665
Kytococcus.sedentarius	VE303	VE303	-0.0481707729392956	0.0356211472727422	202	202	0.178579755167393	0.626188751885665
Sellimonas.intestinalis	rec.TRT.combined	VE303 Dosed Good	0.55764066725696	0.412852925138203	202	202	0.18031669585881	0.631108435505834
Actinomyces.sp..oral.taxon.180	Abx.group_joined	Vanco_Metro	-0.286005240993208	0.212299462763658	202	202	0.182403732142952	0.633183245227381
Citrobacter.braakii	rec.TRT.combined	Placebo Good	0.839762901369588	0.626678693326026	202	202	0.183924656947001	0.633183245227381
Clostridia.bacterium.UC5.1.1A9	rec.TRT.combined	VE303 Dosed Good	-0.425797124845138	0.317653007118795	202	202	0.183752233329597	0.633183245227381
Clostridium.saudiense	rec.TRT.combined	Placebo Good	0.425835781008932	0.316620353718453	202	202	0.182220715105688	0.633183245227381
Dialister.invisus	rec.TRT.combined	VE303 Dosed Good	0.955977558303395	0.711483975072701	202	202	0.183040462286891	0.633183245227381
Fusobacterium.varium	rec.TRT.combined	Placebo Bad	-0.53132266050055	0.39493266030723	202	202	0.18182303261039	0.633183245227381
Oscillospiraceae.bacterium.VE202.24	rec.TRT.combined	Placebo Bad	0.522535476608205	0.388075659854445	202	202	0.181672442414158	0.633183245227381
Streptococcus.equinus	VE303	VE303	0.0729778430858607	0.05462733266593	202	202	0.183783651541682	0.633183245227381
Sutterella.wadsworthensis.CAG.135	rec.TRT.combined	VE303 Dosed Good	0.624273334899565	0.46538567407019	202	202	0.183618550950324	0.633183245227381
Ruthenibacterium.lactatiformans	Abx.group_joined	Vanco_Metro	-0.485459631047007	0.363218783031678	202	202	0.185603724700177	0.637801890333337
Dialister.invisus.CAG.218	rec.TRT.combined	VE303 Dosed Good	0.885536642011599	0.664733714431266	202	202	0.18668213885019	0.640343452680324
Lactobacillus.fermentum	VE303	VE303	-0.173763527246821	0.131034815366933	202	202	0.187063306806748	0.6404884961318
Veillonella.sp..oral.taxon.158	rec.TRT.combined	Placebo Good	-0.639549605236215	0.480936077930088	202	202	0.187804167442594	0.641862344424054
Ruminococcus.faecis	VE303	VE303	0.151575076971675	0.114772214870351	202	202	0.18841939215735	0.642802619453775
Acidaminococcus.intestini.CAG.325	VE303	VE303	0.0427450156863903	0.0323863951099897	202	202	0.189241256227626	0.644443196883268
Enterococcus.avium	VE303	VE303	0.112785864401929	0.0856679976574213	202	202	0.190029238255029	0.644802980793545
Oscillospiraceae.bacterium.VE202.24	Abx.group_joined	Vanco_Metro	0.322709731036696	0.243861825945083	202	202	0.18978699242984	0.644802980793545
Blautia.wexlerae	rec.TRT.combined	Placebo Good	0.459222745005577	0.349943716970709	202	202	0.190961734376676	0.645081531840634
Monoglobus.pectinilyticus	VE303	VE303	0.0372408588575943	0.0283640199671355	202	202	0.191135268693521	0.645081531840634
Proteus.vulgaris	rec.TRT.combined	Placebo Bad	-0.464119404080508	0.351546639410605	202	202	0.19093662980794	0.645081531840634
Lactobacillus.paragasseri	rec.TRT.combined	Placebo Bad	0.873784112000403	0.664291047952104	202	202	0.192209670316734	0.647551295719477
Clostridium.neonatale	rec.TRT.combined	Placebo Bad	0.485306896405281	0.371185431888859	202	202	0.194225994852742	0.653058541308692
Longicatena.caecimuris	Abx.group_joined	Vanco_Metro	-0.507812298689856	0.387512567246996	202	202	0.194535427913648	0.653058541308692
Bacteroides.thetaiotaomicron	rec.TRT.combined	VE303 Dosed Good	-0.855478338180116	0.656388507321659	202	202	0.196738245119391	0.658730116449375
Eisenbergiella.sp..OF01.20	rec.TRT.combined	Placebo Good	0.13342970398861	0.102489572574996	202	202	0.196921966028517	0.658730116449375
Fusobacterium.varium	rec.TRT.combined	VE303 Dosed Good	-0.367580825062201	0.284107883670647	202	202	0.19914794159702	0.664999310279802
Fusobacterium.periodonticum	rec.TRT.combined	Placebo Good	0.253766771547155	0.196393760367286	202	202	0.199553925555196	0.665179751850655
Clostridium.sp..SN20	rec.TRT.combined	VE303 Dosed Good	0.175243420844102	0.136332109596041	202	202	0.200163831832754	0.66603810240124
Bifidobacterium.animalis	rec.TRT.combined	Placebo Good	-1.00400303573552	0.77894594908647	202	202	0.201271897685005	0.668548131150545
Anaerotruncus.massiliensis	rec.TRT.combined	Placebo Good	0.146204358804018	0.114926401133508	202	202	0.204824781759882	0.673379502852239
Bacteroides.ovatus	rec.TRT.combined	Placebo Bad	1.50202358089017	1.1831475036464	202	202	0.208148462696247	0.673379502852239
Citrobacter.freundii	Abx.group_joined	Vanco_Metro	1.10701630714037	0.863850130874889	202	202	0.204320773661818	0.673379502852239
Clostridiales.bacterium.UBA4224	VE303	VE303	0.0452582565338355	0.035567565799214	202	202	0.205143271011947	0.673379502852239
Clostridium.perfringens	Abx.group_joined	Vanco_Metro	0.407773786806258	0.319363046366887	202	202	0.205674682988549	0.673379502852239
Clostridium.phoceensis	rec.TRT.combined	Placebo Good	0.432163671782219	0.341653830100829	202	202	0.209364684960228	0.673379502852239
Desulfovibrio.desulfuricans	rec.TRT.combined	Placebo Bad	0.734081888633465	0.574043307598802	202	202	0.204842787340644	0.673379502852239
Eggerthella.lenta	rec.TRT.combined	Placebo Good	0.626111705112358	0.493348714980605	202	202	0.207884630914462	0.673379502852239
Enterococcus.casseliflavus	rec.TRT.combined	VE303 Dosed Good	0.595852205912209	0.464652397725649	202	202	0.203194334919775	0.673379502852239
Faecalibacterium.prausnitzii	Abx.group_joined	Vanco_Metro	-0.47803210150535	0.374862142604439	202	202	0.206201065102661	0.673379502852239
Faecalibacterium.prausnitzii	rec.TRT.combined	Placebo Good	0.696205705118773	0.549876980169777	202	202	0.208855215120707	0.673379502852239
Fusobacterium.mortiferum	VE303	VE303	-0.0256144795486989	0.0202443636374285	202	202	0.208323430858775	0.673379502852239
Fusobacterium.varium	Abx.group_joined	Vanco_Metro	0.307060823322883	0.240283099136391	202	202	0.20529138690279	0.673379502852239
Lachnoclostridium.sp..HF18	VE303	VE303	0.111265419649419	0.0875923710535076	202	202	0.205496514028995	0.673379502852239
Paenibacillus.thiaminolyticus	rec.TRT.combined	Placebo Good	-0.268029098808207	0.210386799484374	202	202	0.207205059715256	0.673379502852239
Parabacteroides.merdae	Abx.group_joined	Vanco_Metro	-0.639290476373161	0.503071773543578	202	202	0.207840092338884	0.673379502852239
Phascolarctobacterium.sp..VE800.04	Abx.group_joined	Vanco_Metro	0.682641258692949	0.538517087152423	202	202	0.209100036518681	0.673379502852239
Sutterella.sp..54_7	rec.TRT.combined	Placebo Good	0.802733326085238	0.63062331816377	202	202	0.206942058387607	0.673379502852239
X.Clostridium..bolteae	rec.TRT.combined	Placebo Good	0.624974625544804	0.494249180101573	202	202	0.209495845331808	0.673379502852239
Roseburia.intestinalis	rec.TRT.combined	VE303 Dosed Good	0.736471146994046	0.585034074073639	202	202	0.211667223886173	0.67920382537329
